Reference,Location,U-Pb (Ma)
152,Asia,1684
152,Asia,523
152,Asia,1676
152,Asia,1644
152,Asia,1754
152,Asia,1707
152,Asia,1807
152,Asia,567
152,Asia,499
152,Asia,561
152,Asia,586
152,Asia,1755
152,Asia,1940
152,Asia,1211
152,Asia,1574
152,Asia,1138
152,Asia,940
152,Asia,1814
152,Asia,825
152,Asia,1019
152,Asia,1594
152,Asia,1195
152,Asia,504
152,Asia,598
152,Asia,603
152,Asia,565
152,Asia,549
152,Asia,1140
152,Asia,1701
152,Asia,1830
152,Asia,1571
152,Asia,1505
152,Asia,568
152,Asia,1176
152,Asia,1293
152,Asia,510
152,Asia,523
152,Asia,529
152,Asia,565
152,Asia,1714
152,Asia,1150
152,Asia,550
152,Asia,1206
152,Asia,1170
152,Asia,589
152,Asia,850
152,Asia,545
152,Asia,566
152,Asia,555
152,Asia,1448
152,Asia,560
152,Asia,559
152,Asia,1647
152,Asia,1067
152,Asia,519
152,Asia,508
152,Asia,1639
152,Asia,905
152,Asia,1199
152,Asia,544
152,Asia,1311
152,Asia,598
152,Asia,947
152,Asia,550
152,Asia,618
152,Asia,561
152,Asia,1157
152,Asia,538
152,Asia,975
152,Asia,866
152,Asia,964
152,Asia,1498
152,Asia,1664
152,Asia,571
152,Asia,1206
152,Asia,1143
152,Asia,1784
152,Asia,945
152,Asia,539
152,Asia,585
152,Asia,1028
152,Asia,608
152,Asia,1556
152,Asia,1132
152,Asia,542
152,Asia,1579
152,Asia,945
152,Asia,1685
152,Asia,947
152,Asia,957
152,Asia,544
152,Asia,1591
152,Asia,529
152,Asia,527
152,Asia,1047
152,Asia,1182
152,Asia,1054
152,Asia,1603
152,Asia,517
152,Asia,734
152,Asia,806
152,Asia,526
152,Asia,952
152,Asia,540
152,Asia,841
152,Asia,976
152,Asia,1582
152,Asia,500
152,Asia,532
152,Asia,1112
152,Asia,734
152,Asia,1079
152,Asia,1490
152,Asia,543
152,Asia,596
152,Asia,1172
152,Asia,606
152,Asia,986
152,Asia,1038
152,Asia,889
152,Asia,496
152,Asia,1188
152,Asia,1055
152,Asia,522
152,Asia,927
152,Asia,575
152,Asia,1205
152,Asia,567
152,Asia,853
152,Asia,937
152,Asia,1063
152,Asia,1098
152,Asia,1244
152,Asia,995
152,Asia,1070
152,Asia,1078
152,Asia,936
152,Asia,881
152,Asia,551
152,Asia,1031
152,Asia,1144
152,Asia,927
152,Asia,1091
152,Asia,1172
152,Asia,1515
152,Asia,1413
152,Asia,1046
152,Asia,555
152,Asia,1260
152,Asia,500
152,Asia,770
152,Asia,1612
152,Asia,520
152,Asia,1202
152,Asia,499
152,Asia,1016
152,Asia,1238
152,Asia,801
152,Asia,1014
152,Asia,1037
152,Asia,1088
152,Asia,885
152,Asia,956
152,Asia,1056
152,Asia,588
152,Asia,1144
152,Asia,1537
152,Asia,899
152,Asia,855
152,Asia,488
152,Asia,1175
152,Asia,1450
152,Asia,970
152,Asia,1215
152,Asia,487
152,Asia,1052
152,Asia,683
152,Asia,1206
152,Asia,1151
152,Asia,882
152,Asia,1089
152,Asia,515
152,Asia,1194
152,Asia,1063
152,Asia,1125
152,Asia,889
152,Asia,1146
152,Asia,551
152,Asia,744
152,Asia,1516
152,Asia,521
152,Asia,1144
152,Asia,1136
152,Asia,1341
152,Asia,1173
152,Asia,1453
152,Asia,1207
152,Asia,532
152,Asia,914
152,Asia,918
152,Asia,741
152,Asia,846
152,Asia,919
152,Asia,491
152,Asia,538
152,Asia,1287
152,Asia,1417
152,Asia,1172
152,Asia,941
152,Asia,1070
152,Asia,569
152,Asia,1124
152,Asia,532
152,Asia,508
152,Asia,575
152,Asia,1201
152,Asia,1578
152,Asia,950
152,Asia,1027
152,Asia,949
152,Asia,1117
152,Asia,1069
152,Asia,1038
152,Asia,1115
152,Asia,1285
152,Asia,1115
152,Asia,1411
152,Asia,544
152,Asia,1107
152,Asia,1183
152,Asia,1206
152,Asia,1152
152,Asia,1172
152,Asia,1245
152,Asia,940
152,Asia,1136
152,Asia,1176
152,Asia,1209
152,Asia,511
152,Asia,503
152,Asia,1018
152,Asia,501
152,Asia,1143
152,Asia,1189
152,Asia,492
152,Asia,1109
152,Asia,1158
152,Asia,1489
152,Asia,600
152,Asia,1148
152,Asia,979
152,Asia,1351
152,Asia,501
152,Asia,1133
152,Asia,1130
152,Asia,1236
152,Asia,532
152,Asia,531
152,Asia,1134
152,Asia,1145
152,Asia,524
152,Asia,938
152,Asia,1230
152,Asia,1157
152,Asia,1326
152,Asia,1190
152,Asia,1162
152,Asia,1400
152,Asia,1149
152,Asia,529
152,Asia,529
152,Asia,1240
152,Asia,931
152,Asia,1217
152,Asia,1147
152,Asia,658
152,Asia,1147
152,Asia,1151
152,Asia,530
152,Asia,1184
152,Asia,513
152,Asia,753
152,Asia,843
152,Asia,1035
152,Asia,1274
152,Asia,1187
152,Asia,1054
152,Asia,529
152,Asia,897
152,Asia,1186
152,Asia,1114
152,Asia,1185
152,Asia,510
152,Asia,511
152,Asia,1087
152,Asia,560
152,Asia,1107
152,Asia,575
152,Asia,1120
152,Asia,947
152,Asia,1098
152,Asia,523
152,Asia,543
152,Asia,1149
152,Asia,1152
152,Asia,1178
152,Asia,1192
152,Asia,510
152,Asia,536
152,Asia,1185
152,Asia,974
152,Asia,525
152,Asia,877
152,Asia,1181
152,Asia,546
152,Asia,1128
152,Asia,1120
152,Asia,1381
152,Asia,569
152,Asia,920
152,Asia,950
152,Asia,1048
152,Asia,529
152,Asia,529
152,Asia,966
152,Asia,1021
152,Asia,1082
152,Asia,1191
152,Asia,1150
152,Asia,1217
152,Asia,858
152,Asia,871
152,Asia,562
152,Asia,821
152,Asia,1229
152,Asia,1089
152,Asia,670
152,Asia,922
152,Asia,592
152,Asia,1135
152,Asia,540
152,Asia,696
152,Asia,585
152,Asia,1156
152,Asia,664
152,Asia,896
152,Asia,966
152,Asia,682
152,Asia,1181
152,Asia,594
152,Asia,588
152,Asia,748
152,Asia,539
152,Asia,1199
152,Asia,537
152,Asia,541
152,Asia,606
152,Asia,983
152,Asia,590
152,Asia,1194
152,Asia,809
152,Asia,655
152,Asia,855
152,Asia,1056
152,Asia,1055
152,Asia,562
152,Asia,974
152,Asia,515
152,Asia,771
152,Asia,600
152,Asia,800
152,Asia,923
152,Asia,979
152,Asia,571
152,Asia,1024
152,Asia,565
152,Asia,601
152,Asia,826
152,Asia,558
152,Asia,899
152,Asia,961
152,Asia,868
152,Asia,527
152,Asia,414
152,Asia,1047
152,Asia,963
152,Asia,625
152,Asia,569
152,Asia,948
152,Asia,684
152,Asia,546
152,Asia,622
152,Asia,621
152,Asia,842
152,Asia,413
152,Asia,546
152,Asia,613
152,Asia,925
152,Asia,874
152,Asia,570
152,Asia,693
152,Asia,906
152,Asia,879
152,Asia,606
152,Asia,735
152,Asia,639
152,Asia,600
152,Asia,1096
152,Asia,613
152,Asia,953
152,Asia,1078
152,Asia,582
152,Asia,603
152,Asia,566
152,Asia,844
152,Asia,651
152,Asia,618
152,Asia,585
152,Asia,546
152,Asia,563
152,Asia,911
152,Asia,1023
152,Asia,519
152,Asia,678
152,Asia,598
152,Asia,615
152,Asia,583
152,Asia,625
152,Asia,618
152,Asia,203
152,Asia,595
152,Asia,870
152,Asia,935
152,Asia,540
152,Asia,812
152,Asia,936
152,Asia,981
152,Asia,666
152,Asia,984
152,Asia,363
152,Asia,660
152,Asia,672
152,Asia,595
152,Asia,554
152,Asia,633
152,Asia,621
152,Asia,433
153,Asia,2093
153,Asia,1678
153,Asia,1234
153,Asia,1573
153,Asia,1620
153,Asia,515
153,Asia,510
153,Asia,620
153,Asia,1147
153,Asia,774
153,Asia,500
153,Asia,918
153,Asia,484
153,Asia,731
153,Asia,1449
153,Asia,542
154,Greenland,3810
154,Greenland,3810
154,Greenland,3810
154,Greenland,3810
154,Greenland,3810
154,Greenland,3810
154,Greenland,3810
154,North America,3810
154,North America,3810
154,Greenland,3710
154,Greenland,3710
154,North America,3810
154,Greenland,3710
154,Greenland,3710
154,Greenland,3710
154,Greenland,3710
154,Greenland,3710
154,Greenland,3710
154,Greenland,3710
154,Greenland,3710
154,Greenland,3710
154,Greenland,3710
154,North America,3810
154,North America,3810
154,Greenland,3710
154,Greenland,3650
154,Greenland,3710
154,Greenland,3710
154,Greenland,3710
154,North America,3810
154,Greenland,3650
154,Greenland,3710
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3710
154,North America,3810
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3710
154,Greenland,3710
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,Greenland,3650
154,North America,3710
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3710
154,North America,3650
154,North America,3710
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3710
154,North America,3650
154,North America,3650
154,North America,3650
154,North America,3710
154,North America,3710
154,North America,3710
154,North America,3710
154,North America,3710
154,North America,3710
154,North America,3710
154,North America,3710
154,North America,3710
154,North America,3710
154,North America,3710
154,North America,3710
154,North America,3710
154,Greenland,3650
154,North America,3710
154,North America,3710
154,North America,3710
154,North America,3650
154,Asia,2832
154,Asia,2829
154,Asia,2792
154,Asia,2832
154,Asia,2792
154,Asia,2792
154,Asia,2832
154,Asia,2832
154,Asia,2845
154,Asia,2832
154,Asia,2772
154,Asia,2772
154,Asia,2832
154,Asia,2772
154,Asia,2832
154,Asia,2651
154,Asia,2832
154,Asia,2832
154,Asia,2829
154,Asia,2792
154,Asia,2772
154,Asia,2838
154,Asia,2832
154,Asia,2792
154,Asia,2792
154,Asia,2651
154,Asia,2832
154,Asia,2772
154,Asia,2772
154,Asia,2772
154,Asia,2832
154,Asia,2832
154,Asia,2651
154,Asia,2845
154,Asia,2792
154,Asia,2638
154,Asia,2772
154,Asia,2792
154,Asia,2829
154,Asia,2829
154,Asia,2829
154,Asia,2845
154,Asia,2772
154,Asia,2772
154,Asia,2772
154,Asia,2829
154,Asia,2772
154,Asia,2829
154,Asia,2792
154,Asia,2832
154,Asia,2792
154,Asia,2792
154,Asia,2792
154,Asia,2829
154,Asia,2829
154,Asia,2829
154,Asia,2829
154,Asia,2829
154,Asia,2651
154,Asia,2792
154,Asia,2792
154,Asia,2772
154,Asia,2829
154,Asia,2032
154,Asia,2832
154,Australia,428
154,Australia,430
154,Australia,428
154,Australia,430
154,Australia,428
154,Australia,430
154,Australia,430
154,Australia,430
154,Australia,428
154,Australia,428
154,Australia,430
154,Australia,430
154,Australia,430
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,430
154,Australia,430
154,Australia,430
154,Australia,428
154,Australia,430
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,428
154,Australia,430
154,Australia,430
154,Australia,430
154,Australia,430
154,Australia,430
154,Australia,430
154,Australia,430
154,Australia,428
154,Australia,430
154,Australia,430
154,Australia,500
154,Australia,430
154,Australia,500
154,Australia,430
154,Australia,428
154,Australia,500
154,Australia,428
154,Australia,430
154,Australia,430
154,Australia,430
154,Australia,500
154,Australia,500
154,Australia,430
154,Australia,428
154,Australia,430
154,Australia,500
154,Australia,428
154,Australia,430
154,Australia,430
154,Australia,500
154,Australia,428
154,Australia,430
154,Australia,430
154,Australia,428
154,Australia,510
154,Australia,510
154,Australia,510
154,Australia,500
154,Australia,414
154,Australia,430
154,Australia,414
154,Australia,430
154,Australia,414
154,Australia,414
154,Australia,430
154,Australia,510
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,510
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,510
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,510
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,510
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,510
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,414
154,Australia,510
154,Australia,510
154,Australia,414
154,Australia,488
154,Australia,488
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,515
154,Australia,488
154,Australia,388
154,Australia,515
154,Australia,388
154,Australia,488
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,488
154,Australia,488
154,Australia,488
154,Australia,388
154,Australia,488
154,Australia,388
154,Australia,388
154,Australia,488
154,Australia,388
154,Australia,515
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,488
154,Australia,488
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,488
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,488
154,Australia,488
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,388
154,Australia,290
154,Australia,388
154,Australia,292
154,Australia,388
154,Australia,290
154,Australia,388
154,Australia,290
154,Australia,290
154,Australia,290
154,Australia,292
154,Australia,292
154,Australia,292
154,Australia,292
154,Australia,290
154,Australia,288
154,Australia,292
154,Australia,288
154,Australia,252
154,Australia,439
154,Australia,439
154,Australia,439
154,Australia,439
154,Australia,439
154,Australia,439
154,Australia,440
154,Australia,440
154,Australia,439
154,Australia,484
154,Australia,252
154,Australia,439
154,Australia,451
154,Australia,484
154,Australia,252
154,Australia,439
154,Australia,439
154,Australia,439
154,Australia,252
154,Australia,439
154,Australia,440
154,Australia,375
154,Australia,439
154,Australia,439
154,Australia,439
154,Australia,439
154,Australia,252
154,Australia,440
154,Australia,375
154,Australia,440
154,Australia,484
154,Australia,252
154,Australia,375
154,Australia,451
154,Australia,375
154,Australia,440
154,Australia,484
154,Australia,484
154,Australia,252
154,Australia,295
154,Australia,439
154,Australia,484
154,Australia,484
154,Australia,375
154,Australia,440
154,Australia,375
154,Australia,440
154,Australia,439
154,Australia,252
154,Australia,440
154,Australia,439
154,Australia,439
154,Australia,375
154,Australia,375
154,Australia,484
154,Australia,484
154,Australia,375
154,Australia,440
154,Australia,375
154,Australia,439
154,Australia,375
154,Australia,484
154,Australia,440
154,Australia,295
154,Australia,484
154,Australia,375
154,Australia,484
154,Australia,484
154,Australia,439
154,Australia,440
154,Australia,375
154,Australia,439
154,Australia,439
154,Australia,484
154,Australia,375
154,Australia,439
154,Australia,484
154,Australia,375
154,Australia,484
154,Australia,439
154,Australia,375
154,Australia,439
154,Australia,484
154,Australia,295
154,Australia,295
154,Australia,484
154,Australia,439
154,Australia,484
154,Australia,451
154,Australia,375
154,Australia,295
154,Australia,295
154,Australia,375
154,Australia,457
154,Australia,457
154,Australia,457
154,Australia,295
154,Australia,295
154,Australia,295
154,Australia,249
154,Australia,252
154,Australia,439
154,Australia,249
154,Australia,249
154,Australia,249
154,Australia,252
154,Australia,252
154,Australia,249
154,Australia,249
154,Australia,269
154,Australia,269
154,Australia,269
154,Australia,269
154,Australia,252
154,Australia,252
154,Australia,252
154,Australia,252
154,Australia,252
154,Australia,252
154,Australia,269
154,Australia,269
154,Australia,269
154,Australia,269
154,Australia,269
154,Australia,269
155,Africa,3301
155,Africa,3325
155,Africa,3290
155,Africa,3296
155,Africa,3288
155,Africa,3285
155,Africa,3350
155,Africa,3269
155,Africa,3282
155,Africa,3294
155,Africa,3265
155,Africa,3166
155,Africa,3382
155,Africa,3251
155,Africa,3311
155,Africa,3278
155,Africa,2896
155,Africa,3290
155,Africa,3245
155,Africa,3163
155,Africa,3257
155,Africa,3262
155,Africa,3294
155,Africa,3294
155,Africa,3296
155,Africa,3291
155,Africa,3248
155,Africa,3255
155,Africa,3207
155,Africa,3261
155,Africa,3254
155,Africa,3298
155,Africa,3299
155,Africa,3209
155,Africa,3243
155,Africa,3356
155,Africa,3195
155,Africa,3258
155,Africa,3380
155,Africa,3252
155,Africa,3210
155,Africa,3301
155,Africa,3338
155,Africa,3245
155,Africa,3293
155,Africa,3139
155,Africa,3307
155,Africa,3287
155,Africa,3296
155,Africa,3206
155,Africa,3289
155,Africa,3183
155,Africa,3236
155,Africa,3293
155,Africa,3054
155,Africa,3233
155,Africa,3220
155,Africa,3202
155,Africa,3217
155,Africa,3235
155,Africa,3185
155,Africa,3156
155,Africa,3206
155,Africa,3212
155,Africa,3100
155,Africa,3208
155,Africa,3196
155,Africa,3210
155,Africa,3188
155,Africa,3231
155,Africa,3263
155,Africa,3232
155,Africa,3140
155,Africa,3203
155,Africa,2938
155,Africa,3205
155,Africa,3205
155,Africa,3184
155,Africa,3198
155,Africa,3218
155,Africa,2635
155,Africa,3207
155,Africa,3170
155,Africa,3201
155,Africa,3298
155,Africa,3140
155,Africa,2841
155,Africa,3115
155,Africa,3181
155,Africa,3146
155,Africa,3204
155,Africa,3024
155,Africa,3016
155,Africa,3168
155,Africa,3141
155,Africa,3075
155,Africa,3220
155,Africa,3078
155,Africa,3221
155,Africa,3170
155,Africa,3217
155,Africa,3043
155,Africa,3289
155,Africa,3160
155,Africa,2947
155,Africa,3102
155,Africa,3155
155,Africa,3013
155,Africa,2893
155,Africa,2846
155,Africa,3053
155,Africa,2943
155,Africa,3021
155,Africa,2966
155,Africa,2922
155,Africa,3057
155,Africa,2950
155,Africa,2956
155,Africa,3195
155,Africa,3055
155,Africa,2932
155,Africa,2956
155,Africa,2979
155,Africa,2975
155,Africa,2984
155,Africa,2952
155,Africa,2962
155,Africa,3046
155,Africa,2940
155,Africa,2938
155,Africa,2932
155,Africa,3009
155,Africa,2945
155,Africa,2937
